filepath,label,split
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (319).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (328).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (333).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (352).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (358).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (362).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (364).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (369).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (381).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (382).JPG,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (390).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (391).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (4).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (40).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (400).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (401).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (404).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (418).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (421).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (434).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (441).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (456).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (467).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (476).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (49).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (5).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (503).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (506).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (530).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (534).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (55).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (56).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (560).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (561).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (565).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (571).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (573).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (574).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (592).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (593).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (64).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (68).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (71).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (78).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (92).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Vegetables\RottenCucumber\rottenCucumber (97).jpg,rottencucumber,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (104).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (118).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (13).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (133).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (142).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (147).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (15).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (163).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (173).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (177).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (178).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (183).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (188).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (190).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (193).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (194).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (2).jpeg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (202).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (203).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (204).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (216).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (222).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (225).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (235).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (241).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (245).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (250).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (264).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (287).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (290).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (295).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (297).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (307).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (313).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (314).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (320).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (328).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (331).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (332).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (337).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (338).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (341).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (343).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (367).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (369).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (37).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (370).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (378).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (386).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (387).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (389).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (39).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (396).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (404).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (408).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (41).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (410).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (411).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (417).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (436).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (442).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (446).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (448).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (449).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (451).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (455).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (457).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (460).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (466).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (483).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (498).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (5).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (50).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (510).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (53).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (534).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (552).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (563).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (565).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (571).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (574).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (578).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (59).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (62).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (65).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (72).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (88).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (9).jpeg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenMango\rottenMango (99).jpg,rottenmango,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (10).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (103).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (107).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (120).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (139).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (150).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (155).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (161).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (163).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (164).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (166).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (178).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (186).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (190).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (205).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (220).jpg,rottenorange,test
C:\Users\76462\Desktop\9444 proj\dataset\Fruits_Vegetables_Dataset(12000)\Fruits\RottenOrange\rottenOrange (225).jpg,rottenorange,test
